#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
EPHX2	SLC27A2	9606.ENSP00000430269	9606.ENSP00000267842	0	0	0	0	0.082	0.136	0.900	0.109	0.919
F2R	F2RL2	9606.ENSP00000321326	9606.ENSP00000296641	0	0	0	0.800	0.098	0.312	0.900	0.725	0.942
F2R	GNAI2	9606.ENSP00000321326	9606.ENSP00000312999	0	0	0	0	0	0.462	0.900	0.045	0.944
F2RL2	CDH1	9606.ENSP00000296641	9606.ENSP00000261769	0	0	0	0	0	0	0.900	0.045	0.900
F2RL2	F2R	9606.ENSP00000296641	9606.ENSP00000321326	0	0	0	0.800	0.098	0.312	0.900	0.725	0.942
FABP4	HELZ2	9606.ENSP00000256104	9606.ENSP00000417401	0	0	0	0	0	0	0.900	0.090	0.905
FABP4	PPARGC1A	9606.ENSP00000256104	9606.ENSP00000264867	0	0	0	0	0	0	0.900	0.642	0.962
FABP4	PPARG	9606.ENSP00000256104	9606.ENSP00000287820	0	0	0	0	0.088	0.064	0.900	0.956	0.995
FASN	ACLY	9606.ENSP00000304592	9606.ENSP00000253792	0	0	0	0	0.793	0.158	0.800	0.920	0.996
FASN	SCD	9606.ENSP00000304592	9606.ENSP00000359380	0	0	0	0	0.353	0.204	0	0.889	0.938
FASN	ACSL4	9606.ENSP00000304592	9606.ENSP00000339787	0	0	0	0	0.062	0	0.900	0.495	0.948
FASN	ACSL1	9606.ENSP00000304592	9606.ENSP00000422607	0	0	0	0	0.062	0.068	0.900	0.691	0.969
FASN	ACACB	9606.ENSP00000304592	9606.ENSP00000341044	0.056	0	0	0	0.434	0	0.900	0.813	0.988
FBP1	HKDC1	9606.ENSP00000408025	9606.ENSP00000346643	0	0	0	0	0.049	0	0.900	0.575	0.956
FOSB	EGR2	9606.ENSP00000245919	9606.ENSP00000242480	0	0	0	0	0.565	0.062	0.650	0.649	0.943
GFRA1	CDH1	9606.ENSP00000347591	9606.ENSP00000261769	0	0	0	0	0	0	0.900	0.448	0.942
GNAI2	CXCL10	9606.ENSP00000312999	9606.ENSP00000305651	0	0	0	0	0	0	0.900	0	0.900
GNAI2	CXCL8	9606.ENSP00000312999	9606.ENSP00000306512	0	0	0	0	0	0.213	0.900	0.084	0.921
GNAI2	CXCL12	9606.ENSP00000312999	9606.ENSP00000379140	0	0	0	0	0	0	0.900	0.108	0.906
GNAI2	LYN	9606.ENSP00000312999	9606.ENSP00000428924	0	0	0	0	0.062	0.159	0.900	0.140	0.923
GNAI2	LPAR1	9606.ENSP00000312999	9606.ENSP00000363553	0	0	0	0	0	0.151	0.900	0.182	0.924
GNAI2	F2R	9606.ENSP00000312999	9606.ENSP00000321326	0	0	0	0	0	0.462	0.900	0.045	0.944
GNL3L	NOP58	9606.ENSP00000338573	9606.ENSP00000264279	0	0	0	0	0.811	0.593	0	0.077	0.922
GNL3L	NMD3	9606.ENSP00000338573	9606.ENSP00000419004	0	0	0	0	0.810	0.433	0	0.464	0.937
GNL3L	NOP2	9606.ENSP00000338573	9606.ENSP00000371858	0	0	0	0	0.811	0.775	0	0.274	0.966
GNL3L	BOP1	9606.ENSP00000338573	9606.ENSP00000455106	0	0	0	0	0.811	0.749	0	0.462	0.972
GNL3L	DKC1	9606.ENSP00000338573	9606.ENSP00000358563	0	0	0	0	0.814	0.760	0.720	0.255	0.989
GPX2	SOD2	9606.ENSP00000374265	9606.ENSP00000446252	0	0	0	0	0.062	0.254	0.900	0.638	0.971
GPX3	SOD2	9606.ENSP00000373477	9606.ENSP00000446252	0	0	0	0	0.062	0.254	0.900	0.646	0.971
GSTM2	GSTM5	9606.ENSP00000241337	9606.ENSP00000256593	0	0	0	0.980	0.089	0.871	0.650	0.816	0.956
GSTM5	GSTM2	9606.ENSP00000256593	9606.ENSP00000241337	0	0	0	0.980	0.089	0.871	0.650	0.816	0.956
HBEGF	PTPRK	9606.ENSP00000230990	9606.ENSP00000357196	0	0	0	0	0.062	0	0.900	0.052	0.903
HBEGF	MMP9	9606.ENSP00000230990	9606.ENSP00000361405	0	0	0	0	0.064	0	0.900	0.518	0.950
HELZ2	TRIB3	9606.ENSP00000417401	9606.ENSP00000217233	0	0	0	0	0.062	0.389	0.900	0.046	0.938
HELZ2	FABP4	9606.ENSP00000417401	9606.ENSP00000256104	0	0	0	0	0	0	0.900	0.090	0.905
HELZ2	AGT	9606.ENSP00000417401	9606.ENSP00000355627	0.054	0	0	0	0	0	0.900	0	0.901
HELZ2	ANKRD1	9606.ENSP00000417401	9606.ENSP00000360762	0.046	0	0	0	0.052	0.178	0.900	0	0.915
HELZ2	ACSL1	9606.ENSP00000417401	9606.ENSP00000422607	0.076	0	0	0	0.062	0	0.900	0	0.905
HELZ2	CEBPA	9606.ENSP00000417401	9606.ENSP00000427514	0	0	0	0	0	0	0.900	0.093	0.905
HKDC1	FBP1	9606.ENSP00000346643	9606.ENSP00000408025	0	0	0	0	0.049	0	0.900	0.575	0.956
HMMR	DLGAP5	9606.ENSP00000377492	9606.ENSP00000247191	0	0	0	0	0.956	0	0	0.527	0.978
HMMR	NCAPG	9606.ENSP00000377492	9606.ENSP00000251496	0	0	0	0	0.929	0	0	0.261	0.945
HMMR	ANLN	9606.ENSP00000377492	9606.ENSP00000265748	0	0	0	0	0.843	0	0	0.408	0.903
HMMR	TPX2	9606.ENSP00000377492	9606.ENSP00000300403	0	0	0	0	0.837	0.462	0	0.779	0.979
HMMR	CENPF	9606.ENSP00000377492	9606.ENSP00000355922	0	0	0	0	0.880	0	0	0.459	0.932
HMMR	ASPM	9606.ENSP00000377492	9606.ENSP00000356379	0	0	0	0	0.931	0	0	0.415	0.958
HMMR	KIF20A	9606.ENSP00000377492	9606.ENSP00000378356	0	0	0	0	0.845	0	0	0.391	0.901
HMMR	NUSAP1	9606.ENSP00000377492	9606.ENSP00000453403	0	0	0	0	0.834	0	0	0.541	0.921
HMMR	TOP2A	9606.ENSP00000377492	9606.ENSP00000411532	0	0	0	0	0.850	0	0	0.510	0.923
HMMR	PTTG1	9606.ENSP00000377492	9606.ENSP00000377536	0	0	0	0	0.900	0	0	0.306	0.927
HMMR	PBK	9606.ENSP00000377492	9606.ENSP00000428489	0	0	0	0	0.911	0	0	0.391	0.943
HMMR	CDK1	9606.ENSP00000377492	9606.ENSP00000378699	0	0	0	0	0.926	0	0	0.325	0.948
HNMT	WDR5	9606.ENSP00000280097	9606.ENSP00000351446	0	0	0	0	0	0	0	0.952	0.952
HSPA1B	NUP155	9606.ENSP00000364801	9606.ENSP00000231498	0	0	0	0	0	0	0.900	0.107	0.906
HSPA1B	DNAJB1	9606.ENSP00000364801	9606.ENSP00000254322	0.042	0	0.427	0	0.313	0.383	0.600	0.567	0.950
HSPA1B	HSPH1	9606.ENSP00000364801	9606.ENSP00000318687	0	0	0.438	0.769	0.208	0.348	0.900	0.329	0.952
HSPA1B	STIP1	9606.ENSP00000364801	9606.ENSP00000351646	0	0	0	0	0.231	0.740	0.600	0.450	0.950
HSPA1B	NUP160	9606.ENSP00000364801	9606.ENSP00000367721	0	0	0	0	0	0	0.900	0.048	0.900
HSPA1B	NUP88	9606.ENSP00000364801	9606.ENSP00000458954	0	0	0	0	0.056	0	0.900	0.058	0.903
HSPA1B	NUP62	9606.ENSP00000364801	9606.ENSP00000471191	0	0	0	0	0.049	0.120	0.900	0.063	0.911
HSPA1B	NUP153	9606.ENSP00000364801	9606.ENSP00000444029	0	0	0	0	0.049	0.115	0.900	0.107	0.914
HSPA8	CFTR	9606.ENSP00000432083	9606.ENSP00000003084	0	0	0	0	0.062	0.872	0.600	0.977	0.998
HSPA8	CCND1	9606.ENSP00000432083	9606.ENSP00000227507	0	0	0	0	0	0.501	0	0.973	0.986
HSPA8	NUP155	9606.ENSP00000432083	9606.ENSP00000231498	0	0	0	0	0	0	0.900	0.134	0.909
HSPA8	DNAJB1	9606.ENSP00000432083	9606.ENSP00000254322	0.042	0	0.424	0	0.378	0.790	0.600	0.991	0.999
HSPA8	HSPH1	9606.ENSP00000432083	9606.ENSP00000318687	0	0	0.440	0.764	0.675	0.884	0.900	0.976	0.997
HSPA8	STIP1	9606.ENSP00000432083	9606.ENSP00000351646	0	0	0	0	0.462	0.989	0.600	0.878	0.999
HSPA8	TFRC	9606.ENSP00000432083	9606.ENSP00000353224	0	0	0	0	0.065	0	0.600	0.935	0.973
HSPA8	NUP160	9606.ENSP00000432083	9606.ENSP00000367721	0	0	0	0	0.077	0	0.900	0.089	0.908
HSPA8	EIF4G1	9606.ENSP00000432083	9606.ENSP00000416255	0	0	0	0	0.153	0.179	0.800	0.635	0.942
HSPA8	NUP88	9606.ENSP00000432083	9606.ENSP00000458954	0	0	0	0	0.069	0	0.900	0.090	0.908
HSPA8	NUP62	9606.ENSP00000432083	9606.ENSP00000471191	0	0	0	0	0.062	0.120	0.900	0.142	0.919
HSPA8	NUP153	9606.ENSP00000432083	9606.ENSP00000444029	0	0	0	0	0.067	0.115	0.900	0.185	0.923
HSPH1	DNAJB1	9606.ENSP00000318687	9606.ENSP00000254322	0.042	0	0.345	0	0.259	0.808	0	0.883	0.987
HSPH1	HSPA1B	9606.ENSP00000318687	9606.ENSP00000364801	0	0	0.438	0.769	0.208	0.348	0.900	0.329	0.952
HSPH1	STIP1	9606.ENSP00000318687	9606.ENSP00000351646	0	0	0	0	0.742	0.639	0	0.620	0.961
HSPH1	HSPA8	9606.ENSP00000318687	9606.ENSP00000432083	0	0	0.440	0.764	0.675	0.884	0.900	0.976	0.997
HYOU1	SEC61A1	9606.ENSP00000480150	9606.ENSP00000243253	0.057	0	0	0	0.675	0.373	0	0.669	0.928
HYOU1	MANF	9606.ENSP00000480150	9606.ENSP00000432799	0	0	0	0	0.922	0.152	0	0.402	0.957
IFI6	OAS2	9606.ENSP00000342513	9606.ENSP00000342278	0	0	0	0	0.774	0	0.900	0.610	0.990
IFI6	IFITM2	9606.ENSP00000342513	9606.ENSP00000484689	0	0	0	0	0.159	0	0.900	0.526	0.956
IFI6	IFITM3	9606.ENSP00000342513	9606.ENSP00000382707	0	0	0	0	0.202	0	0.900	0.624	0.967
IFI6	IFITM1	9606.ENSP00000342513	9606.ENSP00000386187	0	0	0	0	0.567	0	0.900	0.694	0.985
IFITM1	OAS2	9606.ENSP00000386187	9606.ENSP00000342278	0	0	0	0	0.525	0	0.900	0.647	0.981
IFITM1	IFI6	9606.ENSP00000386187	9606.ENSP00000342513	0	0	0	0	0.567	0	0.900	0.694	0.985
IFITM1	IFITM3	9606.ENSP00000386187	9606.ENSP00000382707	0	0	0	0.964	0.740	0	0.900	0.804	0.973
IFITM1	IFITM2	9606.ENSP00000386187	9606.ENSP00000484689	0	0	0	0.962	0.832	0	0.900	0.801	0.983
IFITM2	OAS2	9606.ENSP00000484689	9606.ENSP00000342278	0	0	0	0	0.097	0	0.900	0.392	0.940
IFITM2	IFI6	9606.ENSP00000484689	9606.ENSP00000342513	0	0	0	0	0.159	0	0.900	0.526	0.956
IFITM2	IFITM3	9606.ENSP00000484689	9606.ENSP00000382707	0	0	0	0.981	0.892	0	0.900	0.837	0.988
IFITM2	IFITM1	9606.ENSP00000484689	9606.ENSP00000386187	0	0	0	0.962	0.832	0	0.900	0.801	0.983
IFITM3	OAS2	9606.ENSP00000382707	9606.ENSP00000342278	0	0	0	0	0.120	0	0.900	0.535	0.955
IFITM3	IFI6	9606.ENSP00000382707	9606.ENSP00000342513	0	0	0	0	0.202	0	0.900	0.624	0.967
IFITM3	IFITM1	9606.ENSP00000382707	9606.ENSP00000386187	0	0	0	0.964	0.740	0	0.900	0.804	0.973
IFITM3	IFITM2	9606.ENSP00000382707	9606.ENSP00000484689	0	0	0	0.981	0.892	0	0.900	0.837	0.988
IGFBP5	SPP1	9606.ENSP00000233813	9606.ENSP00000378517	0	0	0	0	0.065	0.270	0	0.878	0.909
IL1B	CCL19	9606.ENSP00000263341	9606.ENSP00000308815	0	0	0	0	0.065	0	0.900	0.560	0.955
IL1B	CXCL10	9606.ENSP00000263341	9606.ENSP00000305651	0	0	0	0	0.242	0	0.900	0.863	0.988
IL1B	CXCL2	9606.ENSP00000263341	9606.ENSP00000427279	0	0	0	0	0.591	0	0.900	0.874	0.994
IL1B	CXCL8	9606.ENSP00000263341	9606.ENSP00000306512	0	0	0	0	0.679	0	0.900	0.948	0.998
KIAA0101	DLGAP5	9606.ENSP00000300035	9606.ENSP00000247191	0	0	0	0	0.894	0	0	0.501	0.945
KIAA0101	CCNB1	9606.ENSP00000300035	9606.ENSP00000256442	0	0	0	0	0.892	0	0	0.308	0.922
KIAA0101	KIF11	9606.ENSP00000300035	9606.ENSP00000260731	0	0	0	0	0.935	0	0	0.307	0.953
KIAA0101	CCNA2	9606.ENSP00000300035	9606.ENSP00000274026	0	0	0	0	0.959	0	0	0.249	0.967
KIAA0101	CCNB2	9606.ENSP00000300035	9606.ENSP00000288207	0	0	0	0	0.936	0	0	0.294	0.953
KIAA0101	MELK	9606.ENSP00000300035	9606.ENSP00000298048	0	0	0	0	0.868	0	0	0.391	0.916
KIAA0101	TTK	9606.ENSP00000300035	9606.ENSP00000358813	0	0	0	0	0.890	0	0	0.312	0.921
KIAA0101	BIRC5	9606.ENSP00000300035	9606.ENSP00000301633	0	0	0	0	0.893	0	0	0.345	0.927
KIAA0101	RFC5	9606.ENSP00000300035	9606.ENSP00000408295	0	0	0	0	0.386	0	0.900	0.128	0.941
KIAA0101	RRM2	9606.ENSP00000300035	9606.ENSP00000353770	0	0	0	0	0.917	0	0	0.325	0.941
KIAA0101	NUSAP1	9606.ENSP00000300035	9606.ENSP00000453403	0	0	0	0	0.891	0	0	0.517	0.945
KIAA0101	ASPM	9606.ENSP00000300035	9606.ENSP00000356379	0	0	0	0	0.907	0	0	0.475	0.949
KIAA0101	CDCA3	9606.ENSP00000300035	9606.ENSP00000442068	0	0	0	0	0.867	0	0	0.632	0.949
KIAA0101	KIF20A	9606.ENSP00000300035	9606.ENSP00000378356	0	0	0	0	0.919	0	0	0.391	0.949
KIAA0101	CDK1	9606.ENSP00000300035	9606.ENSP00000378699	0	0	0	0	0.942	0	0	0.283	0.956
KIAA0101	TOP2A	9606.ENSP00000300035	9606.ENSP00000411532	0	0	0	0	0.959	0	0	0.420	0.975
KIF11	DLGAP5	9606.ENSP00000260731	9606.ENSP00000247191	0	0	0	0	0.978	0.056	0	0.959	0.999
KIF11	NCAPG	9606.ENSP00000260731	9606.ENSP00000251496	0	0	0	0	0.985	0.155	0	0.508	0.993
KIF11	CCNB1	9606.ENSP00000260731	9606.ENSP00000256442	0	0	0	0	0.935	0.248	0	0.758	0.987
KIF11	PTTG1	9606.ENSP00000260731	9606.ENSP00000377536	0	0	0	0	0.800	0	0	0.535	0.903
KIF11	CDCA3	9606.ENSP00000260731	9606.ENSP00000442068	0	0	0	0	0.878	0	0	0.467	0.932
KIF11	MELK	9606.ENSP00000260731	9606.ENSP00000298048	0	0	0	0	0.907	0	0	0.385	0.940
KIF11	KIAA0101	9606.ENSP00000260731	9606.ENSP00000300035	0	0	0	0	0.935	0	0	0.307	0.953
KIF11	PLK4	9606.ENSP00000260731	9606.ENSP00000270861	0	0	0	0	0.879	0.143	0	0.604	0.955
KIF11	CENPF	9606.ENSP00000260731	9606.ENSP00000355922	0	0	0	0	0.925	0	0	0.563	0.966
KIF11	PBK	9606.ENSP00000260731	9606.ENSP00000428489	0	0	0	0	0.942	0.104	0	0.437	0.968
KIF11	ANLN	9606.ENSP00000260731	9606.ENSP00000265748	0	0	0	0	0.943	0.070	0	0.493	0.970
KIF11	RRM2	9606.ENSP00000260731	9606.ENSP00000353770	0	0	0	0	0.934	0	0	0.628	0.974
KIF11	BIRC5	9606.ENSP00000260731	9606.ENSP00000301633	0	0	0	0	0.951	0.078	0	0.533	0.977
KIF11	SMC4	9606.ENSP00000260731	9606.ENSP00000349961	0	0	0	0	0.966	0.122	0	0.435	0.981
KIF11	KIF4A	9606.ENSP00000260731	9606.ENSP00000363524	0	0	0	0.649	0.959	0	0.500	0.826	0.984
KIF11	TOP2A	9606.ENSP00000260731	9606.ENSP00000411532	0	0	0	0	0.968	0	0	0.624	0.987
KIF11	CCNA2	9606.ENSP00000260731	9606.ENSP00000274026	0	0	0	0	0.976	0.139	0	0.526	0.989
KIF11	KIF20A	9606.ENSP00000260731	9606.ENSP00000378356	0	0	0	0.580	0.966	0.139	0.500	0.749	0.989
KIF11	CCNB2	9606.ENSP00000260731	9606.ENSP00000288207	0	0	0	0	0.964	0.248	0	0.733	0.992
KIF11	NUSAP1	9606.ENSP00000260731	9606.ENSP00000453403	0	0	0	0	0.986	0	0	0.578	0.993
KIF11	CENPE	9606.ENSP00000260731	9606.ENSP00000265148	0	0	0	0.624	0.969	0.369	0.500	0.903	0.993
KIF11	TTK	9606.ENSP00000260731	9606.ENSP00000358813	0	0	0	0	0.980	0.348	0	0.666	0.995
KIF11	ASPM	9606.ENSP00000260731	9606.ENSP00000356379	0	0	0	0	0.989	0.243	0	0.654	0.996
KIF11	TPX2	9606.ENSP00000260731	9606.ENSP00000300403	0	0	0	0	0.958	0	0	0.934	0.997
KIF11	CDK1	9606.ENSP00000260731	9606.ENSP00000378699	0	0	0	0	0.987	0.559	0	0.835	0.998
KIF14	DLGAP5	9606.ENSP00000356319	9606.ENSP00000247191	0	0	0	0	0.846	0.056	0	0.427	0.909
KIF14	ANLN	9606.ENSP00000356319	9606.ENSP00000265748	0	0	0	0	0.760	0.292	0	0.581	0.922
KIF14	CENPF	9606.ENSP00000356319	9606.ENSP00000355922	0	0	0	0	0.809	0.270	0	0.515	0.926
KIF14	NUSAP1	9606.ENSP00000356319	9606.ENSP00000453403	0	0	0	0	0.823	0.270	0	0.293	0.901
KIF14	CDK1	9606.ENSP00000356319	9606.ENSP00000378699	0	0	0	0	0.795	0.354	0	0.346	0.906
KIF14	KIF20A	9606.ENSP00000356319	9606.ENSP00000378356	0	0	0	0.571	0.810	0.356	0	0.915	0.922
KIF14	TTK	9606.ENSP00000356319	9606.ENSP00000358813	0	0	0	0	0.849	0.352	0	0.375	0.933
KIF14	ASPM	9606.ENSP00000356319	9606.ENSP00000356379	0	0	0	0	0.915	0.423	0	0.594	0.978
KIF20A	DLGAP5	9606.ENSP00000378356	9606.ENSP00000247191	0	0	0	0	0.963	0.056	0	0.528	0.982
KIF20A	NCAPG	9606.ENSP00000378356	9606.ENSP00000251496	0	0	0	0	0.948	0.077	0	0.471	0.972
KIF20A	CCNB1	9606.ENSP00000378356	9606.ENSP00000256442	0	0	0	0	0.964	0.139	0	0.611	0.986
KIF20A	KIF11	9606.ENSP00000378356	9606.ENSP00000260731	0	0	0	0.580	0.966	0.139	0.500	0.749	0.989
KIF20A	CENPE	9606.ENSP00000378356	9606.ENSP00000265148	0	0	0	0.572	0.923	0.270	0.500	0.643	0.977
KIF20A	ANLN	9606.ENSP00000378356	9606.ENSP00000265748	0	0	0	0	0.855	0.351	0	0.647	0.964
KIF20A	CCNA2	9606.ENSP00000378356	9606.ENSP00000274026	0	0	0	0	0.938	0.139	0	0.468	0.969
KIF20A	CCNB2	9606.ENSP00000378356	9606.ENSP00000288207	0	0	0	0	0.952	0.139	0	0.624	0.983
KIF20A	MELK	9606.ENSP00000378356	9606.ENSP00000298048	0	0	0	0	0.909	0	0	0.427	0.945
KIF20A	KIAA0101	9606.ENSP00000378356	9606.ENSP00000300035	0	0	0	0	0.919	0	0	0.391	0.949
KIF20A	TPX2	9606.ENSP00000378356	9606.ENSP00000300403	0	0	0	0	0.958	0.270	0	0.560	0.985
KIF20A	BIRC5	9606.ENSP00000378356	9606.ENSP00000301633	0	0	0	0	0.880	0.057	0.900	0.449	0.992
KIF20A	RRM2	9606.ENSP00000378356	9606.ENSP00000353770	0	0	0	0	0.928	0	0	0.398	0.955
KIF20A	CENPF	9606.ENSP00000378356	9606.ENSP00000355922	0	0	0	0	0.926	0	0	0.522	0.963
KIF20A	KIF14	9606.ENSP00000378356	9606.ENSP00000356319	0	0	0	0.571	0.810	0.356	0	0.915	0.922
KIF20A	ASPM	9606.ENSP00000378356	9606.ENSP00000356379	0	0	0	0	0.915	0.252	0	0.591	0.971
KIF20A	TTK	9606.ENSP00000378356	9606.ENSP00000358813	0	0	0	0	0.920	0.150	0	0.529	0.965
KIF20A	KIF4A	9606.ENSP00000378356	9606.ENSP00000363524	0	0	0	0.579	0.931	0.066	0.500	0.848	0.977
KIF20A	HMMR	9606.ENSP00000378356	9606.ENSP00000377492	0	0	0	0	0.845	0	0	0.391	0.901
KIF20A	PTTG1	9606.ENSP00000378356	9606.ENSP00000377536	0	0	0	0	0.916	0	0	0.437	0.951
KIF20A	CDCA3	9606.ENSP00000378356	9606.ENSP00000442068	0	0	0	0	0.895	0	0	0.503	0.945
KIF20A	PBK	9606.ENSP00000378356	9606.ENSP00000428489	0	0	0	0	0.935	0.104	0	0.455	0.966
KIF20A	NUSAP1	9606.ENSP00000378356	9606.ENSP00000453403	0	0	0	0	0.938	0.270	0	0.527	0.977
KIF20A	CDK1	9606.ENSP00000378356	9606.ENSP00000378699	0	0	0	0	0.964	0.152	0	0.583	0.986
KIF20A	TOP2A	9606.ENSP00000378356	9606.ENSP00000411532	0	0	0	0	0.972	0.270	0	0.541	0.990
KIF4A	DLGAP5	9606.ENSP00000363524	9606.ENSP00000247191	0	0	0	0	0.939	0.056	0	0.515	0.969
KIF4A	NCAPG	9606.ENSP00000363524	9606.ENSP00000251496	0	0	0	0	0.887	0.077	0	0.525	0.946
KIF4A	CCNB1	9606.ENSP00000363524	9606.ENSP00000256442	0	0	0	0	0.888	0.139	0	0.586	0.957
KIF4A	KIF11	9606.ENSP00000363524	9606.ENSP00000260731	0	0	0	0.649	0.959	0	0.500	0.826	0.984
KIF4A	CENPE	9606.ENSP00000363524	9606.ENSP00000265148	0	0	0	0.631	0.917	0	0.500	0.800	0.969
KIF4A	ANLN	9606.ENSP00000363524	9606.ENSP00000265748	0	0	0	0	0.796	0.070	0	0.614	0.920
KIF4A	CCNA2	9606.ENSP00000363524	9606.ENSP00000274026	0	0	0	0	0.921	0.139	0	0.382	0.954
KIF4A	CCNB2	9606.ENSP00000363524	9606.ENSP00000288207	0	0	0	0	0.922	0.139	0	0.534	0.966
KIF4A	MELK	9606.ENSP00000363524	9606.ENSP00000298048	0	0	0	0	0.926	0	0	0.414	0.955
KIF4A	TPX2	9606.ENSP00000363524	9606.ENSP00000300403	0	0	0	0	0.962	0	0	0.566	0.983
KIF4A	BIRC5	9606.ENSP00000363524	9606.ENSP00000301633	0	0	0	0	0.911	0.057	0	0.581	0.962
KIF4A	CENPF	9606.ENSP00000363524	9606.ENSP00000355922	0	0	0	0	0.842	0	0	0.500	0.917
KIF4A	ASPM	9606.ENSP00000363524	9606.ENSP00000356379	0	0	0	0	0.951	0.243	0	0.554	0.982
KIF4A	TTK	9606.ENSP00000363524	9606.ENSP00000358813	0	0	0	0	0.864	0.150	0	0.392	0.923
KIF4A	PTTG1	9606.ENSP00000363524	9606.ENSP00000377536	0	0	0	0	0.789	0	0	0.550	0.901
KIF4A	CDCA3	9606.ENSP00000363524	9606.ENSP00000442068	0	0	0	0	0.872	0	0	0.334	0.911
KIF4A	NUSAP1	9606.ENSP00000363524	9606.ENSP00000453403	0	0	0	0	0.859	0	0	0.517	0.929
KIF4A	PBK	9606.ENSP00000363524	9606.ENSP00000428489	0	0	0	0	0.896	0.104	0	0.378	0.937
KIF4A	KIF20A	9606.ENSP00000363524	9606.ENSP00000378356	0	0	0	0.579	0.931	0.066	0.500	0.848	0.977
KIF4A	CDK1	9606.ENSP00000363524	9606.ENSP00000378699	0	0	0	0	0.942	0.152	0	0.668	0.982
KIF4A	TOP2A	9606.ENSP00000363524	9606.ENSP00000411532	0	0	0	0	0.971	0	0	0.721	0.991
KITLG	ORC2	9606.ENSP00000228280	9606.ENSP00000234296	0	0	0	0	0	0	0.900	0	0.900
KITLG	LYN	9606.ENSP00000228280	9606.ENSP00000428924	0	0	0	0	0	0	0.900	0.430	0.940
KITLG	MMP9	9606.ENSP00000228280	9606.ENSP00000361405	0	0	0	0	0	0	0.900	0.535	0.951
KLHL13	BIRC5	9606.ENSP00000443191	9606.ENSP00000301633	0	0	0	0	0	0.070	0.900	0.050	0.903
KRT18	KRT8	9606.ENSP00000373487	9606.ENSP00000449404	0	0	0	0.775	0.953	0.879	0	0.989	0.995
KRT8	CFTR	9606.ENSP00000449404	9606.ENSP00000003084	0	0	0	0	0	0.549	0	0.875	0.941
KRT8	KRT18	9606.ENSP00000449404	9606.ENSP00000373487	0	0	0	0.775	0.953	0.879	0	0.989	0.995
LAMA3	LAMC2	9606.ENSP00000324532	9606.ENSP00000264144	0	0	0	0.588	0.219	0.402	0.900	0.922	0.968
LAMA3	MET	9606.ENSP00000324532	9606.ENSP00000317272	0	0	0	0	0.140	0.078	0.900	0.057	0.915
LAMC2	CDH1	9606.ENSP00000264144	9606.ENSP00000261769	0	0	0	0	0.108	0	0.900	0.336	0.935
LAMC2	MET	9606.ENSP00000264144	9606.ENSP00000317272	0	0	0	0	0.110	0.078	0.900	0.105	0.916
LAMC2	LAMA3	9606.ENSP00000264144	9606.ENSP00000324532	0	0	0	0.588	0.219	0.402	0.900	0.922	0.968
LBP	MMP9	9606.ENSP00000217407	9606.ENSP00000361405	0	0	0	0	0	0	0.900	0.181	0.914
LBP	SAA1	9606.ENSP00000217407	9606.ENSP00000384906	0	0	0	0	0.123	0	0.900	0.414	0.944
LDLR	SERPINE1	9606.ENSP00000454071	9606.ENSP00000223095	0	0	0	0	0.074	0.059	0	0.940	0.943
LPAR1	CXCL8	9606.ENSP00000363553	9606.ENSP00000306512	0	0	0	0	0	0	0.900	0.362	0.933
LPAR1	GNAI2	9606.ENSP00000363553	9606.ENSP00000312999	0	0	0	0	0	0.151	0.900	0.182	0.924
LPAR1	LYN	9606.ENSP00000363553	9606.ENSP00000428924	0	0	0	0	0	0.056	0.900	0.063	0.903
LYN	CCND1	9606.ENSP00000428924	9606.ENSP00000227507	0	0	0	0	0	0	0.900	0.286	0.925
LYN	KITLG	9606.ENSP00000428924	9606.ENSP00000228280	0	0	0	0	0	0	0.900	0.430	0.940
LYN	CXCL8	9606.ENSP00000428924	9606.ENSP00000306512	0	0	0	0	0.076	0	0.900	0.380	0.937
LYN	GNAI2	9606.ENSP00000428924	9606.ENSP00000312999	0	0	0	0	0.062	0.159	0.900	0.140	0.923
LYN	PLA2G4A	9606.ENSP00000428924	9606.ENSP00000356436	0	0	0	0	0.062	0.112	0.900	0.281	0.932
LYN	LPAR1	9606.ENSP00000428924	9606.ENSP00000363553	0	0	0	0	0	0.056	0.900	0.063	0.903
LYN	CDKN1A	9606.ENSP00000428924	9606.ENSP00000384849	0	0	0	0	0	0.059	0.900	0.167	0.914
MANF	HYOU1	9606.ENSP00000432799	9606.ENSP00000480150	0	0	0	0	0.922	0.152	0	0.402	0.957
MCM10	ORC2	9606.ENSP00000418268	9606.ENSP00000234296	0	0	0	0	0.131	0.917	0.600	0.893	0.996
MCM10	CCNA2	9606.ENSP00000418268	9606.ENSP00000274026	0	0	0	0	0.886	0	0	0.492	0.939
MCM10	CDK1	9606.ENSP00000418268	9606.ENSP00000378699	0	0	0	0	0.837	0	0	0.507	0.916
MELK	DLGAP5	9606.ENSP00000298048	9606.ENSP00000247191	0	0	0	0	0.942	0	0	0.506	0.970
MELK	NCAPG	9606.ENSP00000298048	9606.ENSP00000251496	0	0	0	0	0.925	0	0	0.557	0.965
MELK	CCNB1	9606.ENSP00000298048	9606.ENSP00000256442	0	0	0	0	0.921	0.183	0	0.471	0.963
