#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CEBPG	DDIT3	9606.ENSP00000284000	9606.ENSP00000448665	0	0	0	0	0.068	0.676	0.650	0.732	0.967
CENPB	CENPC	9606.ENSP00000369075	9606.ENSP00000273853	0	0	0	0	0	0	0	0.973	0.973
CENPC	ZWINT	9606.ENSP00000273853	9606.ENSP00000363055	0	0	0	0	0	0.766	0	0.623	0.908
CENPC	CASC5	9606.ENSP00000273853	9606.ENSP00000335463	0	0	0	0	0.062	0.182	0.600	0.829	0.940
CENPC	CENPB	9606.ENSP00000273853	9606.ENSP00000369075	0	0	0	0	0	0	0	0.973	0.973
CENPC	CENPU	9606.ENSP00000273853	9606.ENSP00000281453	0	0	0	0	0.065	0.479	0.800	0.769	0.974
CENPF	NCAPG	9606.ENSP00000355922	9606.ENSP00000251496	0	0	0	0	0.923	0	0	0.525	0.961
CENPF	CCNB1	9606.ENSP00000355922	9606.ENSP00000256442	0	0	0	0	0.849	0	0.720	0.661	0.984
CENPF	KIF11	9606.ENSP00000355922	9606.ENSP00000260731	0	0	0	0	0.925	0	0	0.563	0.966
CENPF	NDC80	9606.ENSP00000355922	9606.ENSP00000261597	0	0	0	0	0.909	0	0.720	0.710	0.991
CENPF	ANLN	9606.ENSP00000355922	9606.ENSP00000265748	0	0	0	0	0.805	0.270	0	0.512	0.924
CENPF	NUF2	9606.ENSP00000355922	9606.ENSP00000271452	0	0	0	0	0.892	0	0	0.622	0.957
CENPF	CCNB2	9606.ENSP00000355922	9606.ENSP00000288207	0	0	0	0	0.901	0	0	0.588	0.957
CENPF	MELK	9606.ENSP00000355922	9606.ENSP00000298048	0	0	0	0	0.874	0	0	0.508	0.935
CENPF	BIRC5	9606.ENSP00000355922	9606.ENSP00000301633	0	0	0	0	0.809	0	0	0.602	0.920
CENPF	RRM2	9606.ENSP00000355922	9606.ENSP00000353770	0	0	0	0	0.915	0	0	0.465	0.952
CENPF	KIF4A	9606.ENSP00000355922	9606.ENSP00000363524	0	0	0	0	0.842	0	0	0.500	0.917
CENPF	KIF14	9606.ENSP00000355922	9606.ENSP00000356319	0	0	0	0	0.809	0.270	0	0.515	0.926
CENPF	HMMR	9606.ENSP00000355922	9606.ENSP00000377492	0	0	0	0	0.880	0	0	0.459	0.932
CENPF	CDK1	9606.ENSP00000355922	9606.ENSP00000378699	0	0	0	0	0.858	0	0	0.575	0.937
CENPF	PTTG1	9606.ENSP00000355922	9606.ENSP00000377536	0	0	0	0	0.856	0	0	0.608	0.941
CENPF	DEPDC1	9606.ENSP00000355922	9606.ENSP00000412292	0	0	0	0	0.928	0	0	0.325	0.949
CENPF	PBK	9606.ENSP00000355922	9606.ENSP00000428489	0	0	0	0	0.916	0	0	0.459	0.952
CENPF	KIF20A	9606.ENSP00000355922	9606.ENSP00000378356	0	0	0	0	0.926	0	0	0.522	0.963
CENPF	TTK	9606.ENSP00000355922	9606.ENSP00000358813	0	0	0	0	0.935	0	0	0.517	0.967
CENPF	ASPM	9606.ENSP00000355922	9606.ENSP00000356379	0	0	0	0	0.962	0	0	0.629	0.985
CENPF	TOP2A	9606.ENSP00000355922	9606.ENSP00000411532	0	0	0	0	0.963	0	0	0.641	0.986
CENPU	NDC80	9606.ENSP00000281453	9606.ENSP00000261597	0	0	0	0	0.788	0	0	0.938	0.986
CENPU	CENPC	9606.ENSP00000281453	9606.ENSP00000273853	0	0	0	0	0.065	0.479	0.800	0.769	0.974
CENPU	ZWINT	9606.ENSP00000281453	9606.ENSP00000363055	0	0	0	0	0.795	0	0	0.549	0.903
CERS4	SGPP2	9606.ENSP00000251363	9606.ENSP00000315137	0	0	0	0	0.063	0.152	0.900	0.551	0.959
CFL1	WASL	9606.ENSP00000432660	9606.ENSP00000223023	0	0	0	0	0	0.103	0	0.949	0.953
CFL1	PFN1	9606.ENSP00000432660	9606.ENSP00000225655	0	0	0	0	0.628	0.514	0.900	0.757	0.995
CFL1	LIMK2	9606.ENSP00000432660	9606.ENSP00000339916	0	0	0	0	0.062	0.690	0.900	0.775	0.992
CFL1	MKL1	9606.ENSP00000432660	9606.ENSP00000347847	0	0	0	0	0	0	0.900	0.414	0.938
CFL1	CLCN5	9606.ENSP00000432660	9606.ENSP00000365256	0	0	0	0	0	0.213	0	0.935	0.947
CFTR	PRKAR2B	9606.ENSP00000003084	9606.ENSP00000265717	0	0	0	0	0.056	0.056	0.900	0.317	0.931
CFTR	KRT8	9606.ENSP00000003084	9606.ENSP00000449404	0	0	0	0	0	0.549	0	0.875	0.941
CFTR	SLC26A6	9606.ENSP00000003084	9606.ENSP00000378920	0	0	0	0	0.053	0.182	0.540	0.982	0.993
CFTR	HSPA4	9606.ENSP00000003084	9606.ENSP00000302961	0	0	0	0	0.062	0.831	0	0.985	0.997
CFTR	SLC9A3R1	9606.ENSP00000003084	9606.ENSP00000262613	0	0	0	0	0	0.902	0.900	0.990	0.999
CITED2	TFAP2C	9606.ENSP00000444198	9606.ENSP00000201031	0	0	0	0	0	0.495	0.600	0.573	0.906
CITED2	ME1	9606.ENSP00000444198	9606.ENSP00000358719	0	0	0	0	0	0	0.900	0	0.900
CITED2	FOXO1	9606.ENSP00000444198	9606.ENSP00000368880	0	0	0	0	0	0	0.900	0.260	0.922
CLCN5	CFL1	9606.ENSP00000365256	9606.ENSP00000432660	0	0	0	0	0	0.213	0	0.935	0.947
CMIP	FLNA	9606.ENSP00000446100	9606.ENSP00000358866	0	0	0	0	0	0.270	0	0.887	0.914
CNOT6L	EIF4G1	9606.ENSP00000424896	9606.ENSP00000416255	0	0	0	0	0.083	0	0.900	0.366	0.936
COL1A1	FN1	9606.ENSP00000225964	9606.ENSP00000346839	0	0	0	0	0.356	0.701	0	0.757	0.949
COL1A1	COL5A1	9606.ENSP00000225964	9606.ENSP00000360882	0	0	0.420	0.850	0.779	0.192	0.720	0.820	0.955
COL5A1	COL1A1	9606.ENSP00000360882	9606.ENSP00000225964	0	0	0.420	0.850	0.779	0.192	0.720	0.820	0.955
COTL1	ALOX5	9606.ENSP00000262428	9606.ENSP00000363512	0	0	0	0	0	0.874	0	0.965	0.995
CPS1	GLUL	9606.ENSP00000402608	9606.ENSP00000307900	0.111	0	0	0	0.085	0	0.900	0.591	0.962
CPS1	GLS	9606.ENSP00000402608	9606.ENSP00000317379	0	0	0	0	0.065	0	0.900	0.200	0.918
CPS1	ASS1	9606.ENSP00000402608	9606.ENSP00000361471	0.185	0.627	0	0	0.525	0.247	0.800	0.837	0.995
CRABP2	RARB	9606.ENSP00000482841	9606.ENSP00000332296	0	0	0	0	0	0.064	0.600	0.785	0.912
CREB1	SLC2A3	9606.ENSP00000387699	9606.ENSP00000075120	0	0	0	0	0	0	0.900	0.267	0.923
CREB1	HMOX1	9606.ENSP00000387699	9606.ENSP00000216117	0	0	0	0	0	0	0.900	0.510	0.948
CREB1	CCND1	9606.ENSP00000387699	9606.ENSP00000227507	0	0	0	0	0	0	0.900	0.609	0.959
CREB1	MAPK14	9606.ENSP00000387699	9606.ENSP00000229795	0	0	0	0	0	0.462	0.900	0.642	0.979
CREB1	EGR1	9606.ENSP00000387699	9606.ENSP00000239938	0	0	0	0	0.055	0.062	0.900	0.726	0.972
CREB1	JUND	9606.ENSP00000387699	9606.ENSP00000252818	0	0	0	0	0	0.273	0.650	0.708	0.919
CREB1	PRKX	9606.ENSP00000387699	9606.ENSP00000262848	0	0	0	0	0.062	0	0.900	0.311	0.929
CREB1	AKT3	9606.ENSP00000387699	9606.ENSP00000263826	0	0	0	0	0.064	0	0.900	0.390	0.937
CREB1	PRKAR2B	9606.ENSP00000387699	9606.ENSP00000265717	0	0	0	0	0.062	0	0.900	0.634	0.962
CREB1	FXYD2	9606.ENSP00000387699	9606.ENSP00000292079	0	0	0	0	0	0	0.900	0.072	0.903
CREB1	ATF4	9606.ENSP00000387699	9606.ENSP00000336790	0	0	0	0	0.049	0.182	0.800	0.538	0.918
CREB1	CAMK2D	9606.ENSP00000387699	9606.ENSP00000339740	0	0	0	0	0	0	0.900	0.220	0.918
CREB1	CRTC1	9606.ENSP00000387699	9606.ENSP00000345001	0	0	0	0	0.062	0.535	0.800	0.982	0.998
CREB1	MAPKAPK2	9606.ENSP00000387699	9606.ENSP00000356070	0	0	0	0	0	0.213	0.900	0.465	0.954
CREB1	JUN	9606.ENSP00000387699	9606.ENSP00000360266	0	0	0	0	0	0.492	0.900	0.977	0.998
CREB1	ID1	9606.ENSP00000387699	9606.ENSP00000365280	0	0	0	0	0	0	0.900	0.207	0.917
CREB1	RPS6KA1	9606.ENSP00000387699	9606.ENSP00000435412	0	0	0	0	0	0.501	0.900	0.722	0.984
CRK	GAB1	9606.ENSP00000300574	9606.ENSP00000262995	0	0	0	0	0.053	0.524	0.900	0.868	0.993
CRK	EGFR	9606.ENSP00000300574	9606.ENSP00000275493	0	0	0	0	0	0.881	0.800	0.856	0.996
CRK	DOK2	9606.ENSP00000300574	9606.ENSP00000276420	0	0	0	0	0	0.280	0.900	0.295	0.944
CRK	NTRK2	9606.ENSP00000300574	9606.ENSP00000277120	0	0	0	0	0.049	0.061	0.900	0.141	0.913
CRK	SH2B2	9606.ENSP00000300574	9606.ENSP00000440273	0	0	0	0	0	0	0.900	0.161	0.912
CRK	MET	9606.ENSP00000300574	9606.ENSP00000317272	0	0	0	0	0.094	0.389	0.900	0.407	0.962
CRTC1	JUN	9606.ENSP00000345001	9606.ENSP00000360266	0	0	0	0	0	0	0.900	0.456	0.943
CRTC1	CREB1	9606.ENSP00000345001	9606.ENSP00000387699	0	0	0	0	0.062	0.535	0.800	0.982	0.998
CS	ACSS2	9606.ENSP00000342056	9606.ENSP00000253382	0.072	0	0	0	0.232	0.078	0.900	0.648	0.972
CS	ACLY	9606.ENSP00000342056	9606.ENSP00000253792	0.135	0	0	0	0.198	0.755	0.800	0.752	0.990
CS	ACAT1	9606.ENSP00000342056	9606.ENSP00000265838	0.051	0	0	0	0.065	0.130	0.900	0.521	0.956
CS	ME1	9606.ENSP00000342056	9606.ENSP00000358719	0.127	0	0	0	0.105	0	0.800	0.491	0.909
CSF2RA	JAK2	9606.ENSP00000394227	9606.ENSP00000371067	0	0	0	0	0	0.058	0.900	0.927	0.992
CSF2RA	LYN	9606.ENSP00000394227	9606.ENSP00000428924	0	0	0	0	0.107	0.226	0.900	0.213	0.938
CSF3R	JAK2	9606.ENSP00000362195	9606.ENSP00000371067	0	0	0	0	0	0.225	0.800	0.685	0.946
CSF3R	CEBPA	9606.ENSP00000362195	9606.ENSP00000427514	0	0	0	0	0.110	0	0.900	0.610	0.962
CTF1	OSM	9606.ENSP00000279804	9606.ENSP00000215781	0	0	0	0	0	0	0.600	0.825	0.927
CTH	AGXT2	9606.ENSP00000359976	9606.ENSP00000231420	0	0	0	0	0.077	0	0.900	0.195	0.919
CTH	CDO1	9606.ENSP00000359976	9606.ENSP00000250535	0	0	0	0	0.063	0	0.900	0.271	0.925
CTH	BHMT2	9606.ENSP00000359976	9606.ENSP00000255192	0.184	0	0	0	0.079	0	0.800	0.450	0.906
CTSC	CD74	9606.ENSP00000227266	9606.ENSP00000009530	0	0	0	0	0.076	0	0.900	0.251	0.924
CTSC	HLA-DPB1	9606.ENSP00000227266	9606.ENSP00000408146	0	0	0	0	0.062	0	0.900	0.090	0.907
CTSC	HLA-DRB1	9606.ENSP00000227266	9606.ENSP00000353099	0	0	0	0	0.063	0	0.900	0.117	0.910
CTSC	HLA-DQB1	9606.ENSP00000227266	9606.ENSP00000364080	0	0	0	0	0.075	0	0.900	0.150	0.914
CXCL2	IL1B	9606.ENSP00000427279	9606.ENSP00000263341	0	0	0	0	0.591	0	0.900	0.874	0.994
CXCL2	CXCR4	9606.ENSP00000427279	9606.ENSP00000386884	0	0	0	0	0	0	0.600	0.872	0.946
CXCL2	CCL3L3	9606.ENSP00000427279	9606.ENSP00000480558	0	0	0	0	0.133	0	0.900	0.513	0.954
CXCL2	CCL3	9606.ENSP00000427279	9606.ENSP00000477908	0	0	0	0	0.233	0	0.900	0.801	0.983
CXCR4	CD74	9606.ENSP00000386884	9606.ENSP00000009530	0	0	0	0	0.098	0.270	0	0.988	0.991
CXCR4	MIF	9606.ENSP00000386884	9606.ENSP00000215754	0	0	0	0	0	0	0	0.980	0.980
CXCR4	EGFR	9606.ENSP00000386884	9606.ENSP00000275493	0	0	0	0	0	0.061	0	0.912	0.914
CXCR4	PTGER1	9606.ENSP00000386884	9606.ENSP00000292513	0	0	0	0	0	0	0.900	0.194	0.915
CXCR4	HGS	9606.ENSP00000386884	9606.ENSP00000331201	0	0	0	0	0	0	0.900	0.142	0.910
CXCR4	GNAI1	9606.ENSP00000386884	9606.ENSP00000343027	0	0	0	0	0	0.549	0.900	0.136	0.957
CXCR4	JAK2	9606.ENSP00000386884	9606.ENSP00000371067	0	0	0	0	0	0.281	0.900	0.882	0.990
CXCR4	CXCL2	9606.ENSP00000386884	9606.ENSP00000427279	0	0	0	0	0	0	0.600	0.872	0.946
CYB5A	HMOX1	9606.ENSP00000341625	9606.ENSP00000216117	0	0	0	0	0.062	0	0.900	0.228	0.921
CYB5A	CYP2B6	9606.ENSP00000341625	9606.ENSP00000324648	0	0	0	0	0.064	0.078	0	0.956	0.959
CYB5A	UBE2J2	9606.ENSP00000341625	9606.ENSP00000383719	0	0	0	0	0	0	0.900	0	0.900
CYBA	NOX1	9606.ENSP00000261623	9606.ENSP00000362057	0	0	0	0	0.083	0.292	0.800	0.990	0.998
CYBA	NCF4	9606.ENSP00000261623	9606.ENSP00000380334	0	0	0	0	0.177	0.462	0.800	0.990	0.999
CYP1B1	AHR	9606.ENSP00000478561	9606.ENSP00000242057	0	0	0	0	0.096	0.273	0	0.893	0.924
CYP1B1	CYP2B6	9606.ENSP00000478561	9606.ENSP00000324648	0	0	0.405	0.811	0.065	0	0.900	0.687	0.921
CYP2B6	CYP3A5	9606.ENSP00000324648	9606.ENSP00000222982	0	0	0.444	0.646	0.128	0.142	0.900	0.877	0.952
CYP2B6	ALOX5	9606.ENSP00000324648	9606.ENSP00000363512	0	0	0	0	0	0	0.900	0.149	0.911
CYP2B6	CYP1B1	9606.ENSP00000324648	9606.ENSP00000478561	0	0	0.405	0.811	0.065	0	0.900	0.687	0.921
CYP2B6	EPHX2	9606.ENSP00000324648	9606.ENSP00000430269	0.057	0	0	0	0.049	0.069	0.900	0.235	0.924
CYP2B6	AOX1	9606.ENSP00000324648	9606.ENSP00000363832	0	0	0	0	0.065	0	0.900	0.362	0.935
CYP2B6	CYB5A	9606.ENSP00000324648	9606.ENSP00000341625	0	0	0	0	0.064	0.078	0	0.956	0.959
CYP3A5	AOX1	9606.ENSP00000222982	9606.ENSP00000363832	0	0	0	0	0.086	0	0.900	0.227	0.923
CYP3A5	CYP2B6	9606.ENSP00000222982	9606.ENSP00000324648	0	0	0.444	0.646	0.128	0.142	0.900	0.877	0.952
CYR61	ITGB2	9606.ENSP00000398736	9606.ENSP00000380948	0	0	0	0	0	0	0.900	0.235	0.920
CYTH1	CYTH4	9606.ENSP00000354398	9606.ENSP00000248901	0	0	0.417	0.973	0.118	0	0.900	0.740	0.910
CYTH1	CYTH2	9606.ENSP00000354398	9606.ENSP00000408236	0	0	0.442	0.981	0	0	0.900	0.843	0.902
CYTH1	ITGB2	9606.ENSP00000354398	9606.ENSP00000380948	0	0	0	0	0.179	0.688	0	0.662	0.906
CYTH2	CYTH4	9606.ENSP00000408236	9606.ENSP00000248901	0	0	0.426	0.974	0.063	0	0.900	0.769	0.905
CYTH2	EGFR	9606.ENSP00000408236	9606.ENSP00000275493	0	0	0	0	0	0.111	0.900	0.137	0.916
CYTH2	CYTH1	9606.ENSP00000408236	9606.ENSP00000354398	0	0	0.442	0.981	0	0	0.900	0.843	0.902
CYTH4	CYTH2	9606.ENSP00000248901	9606.ENSP00000408236	0	0	0.426	0.974	0.063	0	0.900	0.769	0.905
CYTH4	CYTH1	9606.ENSP00000248901	9606.ENSP00000354398	0	0	0.417	0.973	0.118	0	0.900	0.740	0.910
DCLRE1C	PNKP	9606.ENSP00000367527	9606.ENSP00000323511	0	0	0	0	0.085	0	0.900	0.311	0.931
DCLRE1C	H2AFX	9606.ENSP00000367527	9606.ENSP00000434024	0	0	0	0	0	0	0.900	0.321	0.929
DCLRE1C	LIG4	9606.ENSP00000367527	9606.ENSP00000484288	0.073	0	0	0	0.062	0.747	0.900	0.826	0.995
DDIT3	TRIB3	9606.ENSP00000448665	9606.ENSP00000217233	0	0	0	0	0.147	0.516	0.900	0.797	0.990
DDIT3	MAPK14	9606.ENSP00000448665	9606.ENSP00000229795	0	0	0	0	0	0.285	0.900	0.386	0.952
DDIT3	CEBPG	9606.ENSP00000448665	9606.ENSP00000284000	0	0	0	0	0.068	0.676	0.650	0.732	0.967
DDIT3	ATF4	9606.ENSP00000448665	9606.ENSP00000336790	0	0	0	0	0.099	0.793	0.800	0.897	0.995
DDIT3	JUN	9606.ENSP00000448665	9606.ENSP00000360266	0	0	0	0	0.062	0.521	0	0.867	0.935
DDIT3	CEBPA	9606.ENSP00000448665	9606.ENSP00000427514	0	0	0	0	0	0.534	0	0.859	0.931
DDO	BAAT	9606.ENSP00000357920	9606.ENSP00000259407	0	0	0	0	0	0	0.900	0.085	0.904
DDO	SLC27A2	9606.ENSP00000357920	9606.ENSP00000267842	0	0	0	0	0.062	0	0.900	0.118	0.910
DDO	EPHX2	9606.ENSP00000357920	9606.ENSP00000430269	0.178	0	0	0	0.063	0.102	0.900	0.101	0.926
DEPDC1	KIF11	9606.ENSP00000412292	9606.ENSP00000260731	0	0	0	0	0.940	0	0	0.057	0.941
DEPDC1	CENPF	9606.ENSP00000412292	9606.ENSP00000355922	0	0	0	0	0.928	0	0	0.325	0.949
DEPDC1	ASPM	9606.ENSP00000412292	9606.ENSP00000356379	0	0	0	0	0.900	0	0	0.267	0.924
DEPDC1	TTK	9606.ENSP00000412292	9606.ENSP00000358813	0	0	0	0	0.855	0	0	0.503	0.925
DEPDC1	KIF20A	9606.ENSP00000412292	9606.ENSP00000378356	0	0	0	0	0.855	0	0	0.503	0.924
DEPDC1	TOP2A	9606.ENSP00000412292	9606.ENSP00000411532	0	0	0	0	0.939	0	0	0.217	0.950
DGAT2	MOGAT1	9606.ENSP00000228027	9606.ENSP00000406674	0	0	0	0.942	0.062	0.145	0.900	0.913	0.917
DGAT2	SLC27A6	9606.ENSP00000228027	9606.ENSP00000262462	0	0	0	0	0.062	0.095	0	0.979	0.981
DHCR24	SQLE	9606.ENSP00000360316	9606.ENSP00000265896	0.052	0	0	0	0.845	0.065	0	0.714	0.955
DHCR24	TM7SF2	9606.ENSP00000360316	9606.ENSP00000279263	0	0	0	0	0.104	0	0.900	0.740	0.974
DMD	LAMA5	9606.ENSP00000354923	9606.ENSP00000252999	0	0	0	0	0	0	0.900	0.206	0.917
DMD	LAMC2	9606.ENSP00000354923	9606.ENSP00000264144	0	0	0	0	0	0	0.900	0.372	0.934
DMD	LAMA3	9606.ENSP00000354923	9606.ENSP00000324532	0	0	0	0	0	0	0.900	0.235	0.920
DMD	DTNA	9606.ENSP00000354923	9606.ENSP00000470152	0	0	0	0.662	0.090	0.909	0	0.992	0.942
DMD	LAMA2	9606.ENSP00000354923	9606.ENSP00000400365	0	0	0	0	0.081	0	0.900	0.861	0.986
DMD	AGRN	9606.ENSP00000354923	9606.ENSP00000368678	0	0	0	0	0.062	0.281	0.900	0.901	0.992
DNMT1	SIRT1	9606.ENSP00000352516	9606.ENSP00000212015	0	0	0	0	0.063	0.270	0	0.970	0.978
DOCK4	RPS23	9606.ENSP00000404179	9606.ENSP00000296674	0.078	0	0	0	0.653	0.768	0	0.288	0.940
DOK2	IL4R	9606.ENSP00000276420	9606.ENSP00000379111	0	0	0	0	0.071	0.213	0.900	0.085	0.924
DOK2	CRK	9606.ENSP00000276420	9606.ENSP00000300574	0	0	0	0	0	0.280	0.900	0.295	0.944
DTNA	DMD	9606.ENSP00000470152	9606.ENSP00000354923	0	0	0	0.662	0.090	0.909	0	0.992	0.942
DYNC1H1	AR	9606.ENSP00000348965	9606.ENSP00000363822	0	0	0	0	0	0	0.900	0.059	0.901
DYNC1H1	DYNC2LI1	9606.ENSP00000348965	9606.ENSP00000474032	0	0	0	0	0	0.146	0.800	0.652	0.935
DYNC2LI1	DYNC1H1	9606.ENSP00000474032	9606.ENSP00000348965	0	0	0	0	0	0.146	0.800	0.652	0.935
DYNC2LI1	WDR19	9606.ENSP00000474032	9606.ENSP00000382717	0	0	0	0	0.185	0	0.600	0.836	0.942
E2F4	CDC6	9606.ENSP00000368686	9606.ENSP00000209728	0	0	0	0	0.073	0.104	0.900	0.657	0.967
E2F4	CCND1	9606.ENSP00000368686	9606.ENSP00000227507	0	0	0	0	0.062	0.104	0.900	0.746	0.975
E2F4	TOP2A	9606.ENSP00000368686	9606.ENSP00000411532	0	0	0	0	0.108	0	0.900	0.224	0.924
E2F4	NCOR2	9606.ENSP00000368686	9606.ENSP00000384018	0	0	0	0	0.065	0.270	0.900	0.136	0.933
E2F4	CDK1	9606.ENSP00000368686	9606.ENSP00000378699	0	0	0	0	0.123	0.257	0.900	0.647	0.973
E2F4	CEBPA	9606.ENSP00000368686	9606.ENSP00000427514	0	0	0	0	0	0.522	0.900	0.967	0.998
EDNRA	EGFR	9606.ENSP00000315011	9606.ENSP00000275493	0	0	0	0	0.161	0.061	0.900	0.293	0.936
EDNRA	ADCY1	9606.ENSP00000315011	9606.ENSP00000297323	0	0	0	0	0.063	0.056	0.900	0	0.903
EDNRA	ADCY2	9606.ENSP00000315011	9606.ENSP00000342952	0	0	0	0	0.063	0.056	0.900	0.048	0.904
EDNRA	JAK2	9606.ENSP00000315011	9606.ENSP00000371067	0	0	0	0	0	0.056	0.900	0.127	0.910
EGFR	TFAP2C	9606.ENSP00000275493	9606.ENSP00000201031	0	0	0	0	0	0	0.900	0.264	0.923
EGFR	PAG1	9606.ENSP00000275493	9606.ENSP00000220597	0	0	0	0	0	0.270	0.900	0.142	0.931
EGFR	CDH1	9606.ENSP00000275493	9606.ENSP00000261769	0	0	0	0	0.062	0.759	0.900	0.988	0.999
EGFR	SLC9A3R1	9606.ENSP00000275493	9606.ENSP00000262613	0	0	0	0	0	0.226	0	0.978	0.982
EGFR	PIK3R3	9606.ENSP00000275493	9606.ENSP00000262741	0	0	0	0	0	0.795	0.800	0.525	0.978
EGFR	GAB1	9606.ENSP00000275493	9606.ENSP00000262995	0	0	0	0	0.052	0.892	0.900	0.872	0.998
EGFR	LAMC2	9606.ENSP00000275493	9606.ENSP00000264144	0	0	0	0	0.098	0	0.900	0.486	0.949
EGFR	CXCR4	9606.ENSP00000275493	9606.ENSP00000386884	0	0	0	0	0	0.061	0	0.912	0.914
EGFR	CYTH2	9606.ENSP00000275493	9606.ENSP00000408236	0	0	0	0	0	0.111	0.900	0.137	0.916
EGFR	GNAI1	9606.ENSP00000275493	9606.ENSP00000343027	0	0	0	0	0.069	0.281	0.900	0.151	0.935
EGFR	LPAR1	9606.ENSP00000275493	9606.ENSP00000363553	0	0	0	0	0.111	0.061	0.900	0.319	0.935
EGFR	EDNRA	9606.ENSP00000275493	9606.ENSP00000315011	0	0	0	0	0.161	0.061	0.900	0.293	0.936
EGFR	PIK3C2B	9606.ENSP00000275493	9606.ENSP00000356155	0	0	0	0	0	0.782	0	0.730	0.938
EGFR	MET	9606.ENSP00000275493	9606.ENSP00000317272	0	0	0	0.580	0.230	0.887	0	0.988	0.946
EGFR	FGR	9606.ENSP00000275493	9606.ENSP00000363117	0	0	0	0.668	0	0.650	0.900	0.466	0.968
EGFR	VAV2	9606.ENSP00000275493	9606.ENSP00000360916	0	0	0	0	0	0.912	0	0.698	0.972
EGFR	JAK2	9606.ENSP00000275493	9606.ENSP00000371067	0	0	0	0.573	0	0.807	0.800	0.858	0.974
EGFR	LYN	9606.ENSP00000275493	9606.ENSP00000428924	0	0	0	0.679	0	0.773	0.900	0.642	0.981
EGFR	HCK	9606.ENSP00000275493	9606.ENSP00000444986	0	0	0	0.679	0	0.833	0.900	0.582	0.985
EGFR	AR	9606.ENSP00000275493	9606.ENSP00000363822	0	0	0	0	0.063	0.698	0	0.966	0.989
EGFR	HGS	9606.ENSP00000275493	9606.ENSP00000331201	0	0	0	0	0.064	0.870	0.900	0.484	0.992
EGFR	CRK	9606.ENSP00000275493	9606.ENSP00000300574	0	0	0	0	0	0.881	0.800	0.856	0.996
EGFR	TGFA	9606.ENSP00000275493	9606.ENSP00000295400	0	0	0	0	0.065	0.972	0.900	0.989	0.999
EGR1	HLA-C	9606.ENSP00000239938	9606.ENSP00000365402	0	0	0	0	0	0	0.900	0.049	0.900
EGR1	XAF1	9606.ENSP00000239938	9606.ENSP00000354822	0	0	0	0	0	0	0.900	0.061	0.902
EGR1	IP6K2	9606.ENSP00000239938	9606.ENSP00000331103	0	0	0	0	0.049	0.056	0.900	0.066	0.904
EGR1	SAMHD1	9606.ENSP00000239938	9606.ENSP00000262878	0	0	0	0	0.052	0	0.900	0.082	0.905
EGR1	IRF6	9606.ENSP00000239938	9606.ENSP00000355988	0	0	0	0	0	0.056	0.900	0.097	0.907
EGR1	RSAD2	9606.ENSP00000239938	9606.ENSP00000371471	0	0	0	0	0	0	0.900	0.124	0.908
EGR1	OAS2	9606.ENSP00000239938	9606.ENSP00000342278	0	0	0	0	0	0	0.900	0.134	0.909
EGR1	IFI6	9606.ENSP00000239938	9606.ENSP00000342513	0	0	0	0	0	0	0.900	0.168	0.913
EGR1	OAS1	9606.ENSP00000239938	9606.ENSP00000388001	0	0	0	0	0	0	0.900	0.170	0.913
EGR1	CDK5R1	9606.ENSP00000239938	9606.ENSP00000318486	0	0	0	0	0.062	0	0.900	0.211	0.919
EGR1	ISG15	9606.ENSP00000239938	9606.ENSP00000368699	0	0	0	0	0.062	0.077	0.900	0.175	0.919
EGR1	IRF7	9606.ENSP00000239938	9606.ENSP00000380697	0	0	0	0	0	0	0.900	0.240	0.920
EGR1	IFIT3	9606.ENSP00000239938	9606.ENSP00000360883	0	0	0	0	0	0.063	0.900	0.231	0.921
EGR1	JUND	9606.ENSP00000239938	9606.ENSP00000252818	0	0	0	0	0.065	0.700	0.650	0.638	0.959
EGR1	JUN	9606.ENSP00000239938	9606.ENSP00000360266	0	0	0	0	0.305	0.262	0.650	0.851	0.969
EGR1	CREB1	9606.ENSP00000239938	9606.ENSP00000387699	0	0	0	0	0.055	0.062	0.900	0.726	0.972
EGR1	FOSB	9606.ENSP00000239938	9606.ENSP00000245919	0	0	0	0	0.753	0.062	0.650	0.777	0.979
EGR1	JUNB	9606.ENSP00000239938	9606.ENSP00000303315	0	0	0	0	0.705	0.700	0.650	0.517	0.983
EHD4	NTRK2	9606.ENSP00000220325	9606.ENSP00000277120	0	0	0	0	0	0.056	0.900	0.194	0.917
EHMT1	H2AFX	9606.ENSP00000417980	9606.ENSP00000434024	0	0	0	0	0	0.146	0.900	0.128	0.919
EIF4G1	SH2D3C	9606.ENSP00000416255	9606.ENSP00000317817	0	0	0	0	0	0	0	0.989	0.989
EIF4G1	RRM2	9606.ENSP00000416255	9606.ENSP00000353770	0	0	0	0	0.072	0.102	0	0.963	0.968
EIF4G1	CNOT6L	9606.ENSP00000416255	9606.ENSP00000424896	0	0	0	0	0.083	0	0.900	0.366	0.936
ELOVL6	SLC27A2	9606.ENSP00000378105	9606.ENSP00000267842	0	0	0	0	0	0.105	0.900	0.434	0.944
ENPP1	PYGB	9606.ENSP00000354238	9606.ENSP00000216962	0	0	0	0	0	0	0.900	0.130	0.909
